50000 65079
209868216
238573571
64635060
88741244
129665645
254681107
44806408
201714224
209163464
113075844
262468503
259600142
265684481
62319371
212552341
39714059
118330377
207559308
42632337
139133106
229575295
111404393
27170771
225835951
150955067
51474265
59100232
216147916
68000489
164464699
291023098
210593769
67835253
184066010
255789692
1293555
246854209
292289248
1225582
246468323
26890778
297293114
200057245
7801742
70194355
146452471
181226788
137270524
199975843
90011833
30470558
233566256
279657857
125866797
98092989
66583718
198471408
188298902
289439673
245591516
223237006
224490684
56143064
253374447
10060555
88977417
249389097
298803221
133218446
180963227
9878555
3737245
161313814
39193730
125580367
191765550
108373160
43240674
286843846
177053712
110808218
221645097
180958157
5371906
59125514
107853231
9071992
139788368
266641579
210080288
135706395
148573665
51583616
164063153
114984137
164198668
202992538
117644924
206375393
288193009
181938415
243714435
45557995
282184583
130704384
79553994
177627108
290627775
108851802
283941448
184564465
165377336
49015371
164923723
115919963
154195282
266977567
190772021
159121409
12119309
220239649
285844933
141329435
190804567
270551555
200741966
9653572
295156876
21968727
272885376
96035087
161036751
88574829
114605847
236661669
211860175
262021005
168472549
97311727
34462878
62033163
266828375
286372578
37538918
105322306
171094775
247424863
43741845
223630925
208241094
91914099
238972890
39565757
186854796
63339886
62993881
91063068
275682539
178547572
141821603
104119903
177044509
284714620
243100508
74909289
13038802
169981542
235458525
51092951
179053947
144832013
251171243
245902450
46720848
67815068
133074412
136827945
246584016
290006061
236426339
237119999
98453399
151147082
60554972
182953160
247307615
267985909
243075984
6374509
69418967
67826327
144856391
194440322
155973332
169741772
98546540
115927172
149492483
226771135
193911143
220092304
158701438
7391680
267109511
255431517
191653997
126268700
119802568
212422875
158220845
192255036
89399369
181358934
32330672
56025559
254057328
228332498
30103575
77013042
72312489
90908166
45624090
186757304
92262245
127435643
215570286
187479679
50066502
166746115
81412677
39248274
229679601
234416643
152251588
82232831
17406492
145926418
47288132
28443730
20636412
220969400
55118859
164726530
134400433
141393556
125147881
123827655
242785759
271031639
87577222
153347845
289082921
43924143
8936393
111832039
34987275
194774590
127764057
212983856
109142140
271141004
73252903
138393438
226524911
116467164
290932287
158210041
246993040
193202402
160675919
60867329
37455033
158813082
268924340
250609348
163298498
35160828
274850360
195918612
175495831
49245920
140253559
152345938
43058962
92366734
40166421
80411253
24432885
100895340
153345707
128274627
261784474
165813419
230700925
293680731
242914262
26654163
176699373
182292266
62174454
216599163
267147147
85878248
210605636
273908096
117104278
166481893
134950258
211286280
275127990
92936424
260435023
170597822
176231415
66247225
246016506
277102948
281607065
9537561
206454141
236268895
3999231
299210310
42854754
276178371
144435436
77441033
187569740
104326048
272545488
157644960
279696863
277597235
169971686
271402465
237918822
141441933
42272535
40320258
32887693
171032525
19793026
11138037
182125788
30448201
71568785
20551988
12322148
12605150
222528544
44090679
160187595
50492872
74252064
272020329
167635065
162602446
142909948
231126280
281942400
173568214
257699723
61330145
109858626
228773505
136379235
91511645
298907149
269335188
159605506
292284611
78853030
189162010
128042809
192009065
226559445
17050637
102775137
157549629
55068953
149127140
197332229
182611484
287898145
205692030
206737031
41374974
56335780
166842455
54952899
283218668
99868382
232154288
120074732
26085501
262299850
155430909
274509147
289283906
200578597
133174798
254009739
101588107
216023432
168628723
15195468
247786304
292195434
297156392
207631934
7264408
198402380
168668891
43321282
58375420
85983013
125903604
77568341
162941113
18862304
259212210
113271971
286762300
69093662
155805529
267977145
282440749
186425120
288914267
116843154
43991437
202870481
124859871
173075174
148636186
21268354
240607732
81032982
80670019
145790640
285800777
25737910
229102807
142897223
279781528
258579064
72241700
215432065
163353973
109491023
1991336
222652384
278340903
133857869
81550098
59887854
210169342
206112304
280311609
293897622
139795425
30466143
16411969
45560646
113638049
128075525
254693794
250287150
59950665
127931264
38786335
248876521
158929849
68880031
171249774
111514843
297415504
85086855
68015038
268488664
228225011
187548934
185692837
137327398
91968894
46933327
238124490
150765578
110547769
294500983
165118093
205907418
17064771
150284595
277148579
141212521
44044644
196724873
45554467
254670098
156487925
13169510
261130350
908404
287720480
128247983
125956021
110693000
230467365
87708696
11107944
221970030
252253519
66382758
133824212
280598483
288495540
133976736
99010455
141299854
120272397
60656834
154687506
288927228
136654009
86648144
77039115
8317589
163692427
226881995
207431667
141522205
84430867
238289078
252747974
71842120
81917226
202219878
209472557
276721576
124146168
92847453
143011924
236915961
188994099
169487393
61898262
284967
146092048
257207869
258744057
294810499
28936770
202110336
296509855
240324255
86584473
170622712
87354013
148581035
14527907
257388600
145713535
128353049
215676893
278271309
157110444
243943993
221523432
190478377
259252335
247799376
248065932
27698490
157908999
257242726
236913431
107996866
62331974
152450247
299584768
258948948
162400340
4060034
250097698
249379824
290741604
283726426
173060335
286997116
95845996
33260822
284641152
245607697
120981439
109108431
292989991
81484096
17233967
298223984
137452878
256441095
49058751
231177140
256000263
188021593
260527731
248597605
17876489
279635964
189546271
48277922
4323414
214044910
92074905
231195399
37636562
16445633
299173437
241634226
286262283
223239146
145062569
184264602
148875755
260374845
150683830
101053872
137519344
237649326
138228972
174774184
198685603
208701537
12603996
36336685
163374948
7950356
172553200
5548802
43962717
274781412
180710963
162380338
61639730
129191209
183737282
83229169
215133198
110751138
239087417
262929470
159528474
96243702
57451000
49172982
183085412
99626419
149397360
283162316
124262857
6352419
65262784
287117601
135070861
20750182
182593105
17155797
280566224
286725534
144030250
97893390
258938950
35855588
165864575
20998557
34139148
176185184
177091134
192937008
131511834
129210505
292309248
270357712
223011643
181747035
47814846
225803910
108996296
132915980
239919130
289482704
21857219
174739646
55990332
177315867
223160602
16126453
146813276
8062177
269205289
290438166
204728181
243109831
235484336
239558088
38996283
14008298
164295669
97207522
57349009
188614779
132398433
122295300
176579486
179593994
204800287
39622363
69326638
69746503
67497504
54710012
260358306
142975028
127620085
48878017
135378508
260628708
199763203
57963846
296026249
141111393
218566945
188935632
134745954
245833798
58846099
19454845
253052209
71185112
85415687
103429691
146053015
71582955
57554852
10742234
173373497
124995483
268673301
293721682
200013900
135636941
124071105
183660797
153717542
294287784
61715831
111991455
17839170
4644542
30983038
217370337
208465711
264015395
49430695
184216447
287058536
139927635
285424998
173788077
146221751
297152744
6815579
51683340
270820384
40436085
14136909
157727841
151490880
126346874
155614383
203586331
236961433
270200888
194807111
284083428
126380472
61406838
15822351
293937604
36718403
263097734
14854568
122449412
50046021
137903008
105843010
176890594
203514478
139564797
293875655
103195905
12872127
102862862
56208676
232822618
153600317
2062917
249032144
75370205
235667929
291338360
183247805
238319488
240276211
57044051
253479963
206610647
25548794
42756154
208241592
193672193
57444893
154526655
278420093
291798502
108249569
50840153
7634448
120356055
298957166
212843402
228022909
153706274
54526654
23866316
259284512
274103143
171217020
155048436
115065752
256145486
40292651
298775946
161755937
212057025
152181326
266780625
195721259
70419168
260425856
62387738
44557724
191950878
119345514
261833636
113784983
136411898
235887648
164502944
16268087
11819953
162444584
1511474
252334609
27574416
262458268
214152720
212464645
93553772
109445417
100105882
184910242
2825505
57218694
139593346
193998775
44515700
280569738
12961569
219988568
70090033
125285623
148569547
107405941
267666625
142517985
215620377
224894585
180608546
210925926
25870726
125589900
280609526
100620617
98201318
282313791
161172072
213021850
168206005
98930744
280641191
235659316
231498662
14876322
157419396
147474798
298456326
5382988
117879211
76003632
262514313
144734953
180548001
299384057
107042692
187744494
173468616
136816481
113287786
285942813
246105568
220364814
137166470
253086443
26781490
17564382
89094890
278066757
99837319
16289256
62943253
193781561
38966659
107205831
142440284
245287028
75547875
117816247
98080096
286772507
294022149
29271794
52225639
81251678
58372647
175225554
15955785
154021796
222731232
266582291
231314941
179188110
240337549
273392497
137324287
239241356
225137118
149286450
171622932
215188302
141370709
210575126
30623300
256996643
211393064
50821342
103800467
146150647
107602323
36176915
39283965
191327912
83336527
94856443
72141400
58151537
198914562
161244251
230923546
211604077
196861409
180115035
298420604
104823528
79276031
116435172
161664960
241863709
7092633
266370499
54243879
54099245
263507087
49425
242503382
106937746
104263116
141319316
21618498
88562784
10322077
104289106
58702115
202868109
298631006
170138910
120612102
150137075
227518811
92235957
228863981
234130897
13833711
212904099
182076732
219602057
9472353
153317859
116457712
11207316
291475449
126630618
99828834
44949178
28354619
238837656
119670475
235310441
281064370
7988970
265411658
151643193
260784244
51426490
261256204
276851582
98064968
118924255
43283911
277988713
299523074
292230775
186004486
101509730
243428599
168985230
228756778
42971055
190626042
197434768
53978556
107285240
291048335
231432647
165994546
231530807
48077761
267079391
264869127
255127273
40158732
283755395
41926338
7308575
18430083
40249771
26693250
153795090
250838971
7827237
223623666
64112411
290643055
234437412
224662459
79569855
64719969
204482174
60178907
282585397
192307067
44247703
87676890
250156376
100065402
286055149
187643498
184560291
60185704
159709718
116548999
257169290
182438290
35846332
282135140
117785836
684763
52323175
9232771
201147686
240947191
168364172
283625529
70830815
188398868
10095154
60988830
25583649
96851349
257409223
265157737
169152776
57246039
218607097
214209298
220989714
132607960
189564842
164878806
151705343
38750589
225351164
189354812
272386387
19520315
168217755
234518909
29663547
89711806
256309115
56445694
188876910
101954591
89081991
19732977
128381626
190680059
169704539
75122013
140070173
70612489
141276469
263840429
256635923
177033510
130584887
113478824
92322789
222213531
107037033
48259993
168193911
262389217
288746497
237159633
21203230
178787799
290208673
151926660
119095932
147205887
197698709
265145842
163914880
160020873
279975480
142233664
45824305
249980901
183791436
27353527
84290222
137129541
293420014
92400906
66357537
47383833
39336725
66593231
63775107
154043745
194708624
245408895
279492185
41498879
175901414
172232675
122184679
215511048
225556665
76226786
18994562
48493130
238029083
42574713
178144038
249658392
137839701
53479776
4277206
68115259
124610825
240395449
132372403
255699885
30993603
178157707
234885771
117919921
243947617
99729519
106919132
107018662
170279734
73634155
284783315
254365175
100877106
270083500
201494618
222980031
154871133
210553613
23421855
116439854
107733601
289343592
289616943
44240998
188526539
96692734
294904098
205123630
199211838
43681887
78172172
209221125
231531196
196825341
31760160
96729124
156855905
195936551
182503158
184921550
185810184
153596770
283367030
66050775
249058440
261566271
168667510
55067744
74394122
32335273
43568639
14118158
121158251
253336845
121306895
246338049
131646070
235006525
188658501
139031905
117524824
207396008
25047977
107981277
211985948
169923174
164979369
208290419
80600082
209190137
289941168
166873262
251174934
142268287
5706324
169007709
172810208
114412996
244588769
91970330
16792452
259491803
268886601
220806546
206246992
93232824
237672951
244616737
223123341
281812262
202275320
89921126
56724542
39347069
222748008
206558409
108609640
276632594
297399441
256762663
132477712
103807966
240644464
200046693
55041404
213217190
178164707
117678220
272204507
69308522
84681500
121657931
79780366
127564853
23776511
163168758
151911130
172144737
52976381
164788635
292680275
78515335
26107786
12703872
208678613
111950521
18134421
115420124
67299052
150843044
74058173
1539708
92684830
81509413
264947400
14108895
139296710
22045291
296260137
69268933
261540449
292155349
16404437
200798
102533399
179457643
33492337
248858911
193510335
83906560
115427915
291573728
17817059
294533721
245227553
62429753
292627707
122866096
88511079
241326946
99222020
61993993
27090869
248519013
89354103
152369123
20172824
231646480
3595858
98052930
147212448
273206206
254986202
249276384
267170066
292260745
82175960
271430763
49012513
133198238
65697677
50987811
257946924
210276625
122285462
127990345
49516817
119700822
193912008
13079552
208561776
231218789
279134630
57922232
112038834
52030242
237821835
282900480
3389297
292472766
104394052
12167463
54188857
70543547
77536002
260272393
177809658
26874446
1475850
94451945
85834705
219851940
40105134
7757850
257659780
115527848
22997949
171985466
57787986
295885053
86584016
201347168
151923074
83997144
38507409
75856896
137720301
80649144
235494720
101119389
139827247
204568782
252973168
253188510
183083586
44015950
232228373
237378312
264547284
164943344
125831555
286090454
226980946
70387844
134133232
284241133
123927938
67002193
138062225
195538790
242201560
150720472
234718538
93313360
212018909
249240330
108195840
34861464
193708761
115405393
42736409
161301191
210675142
44228871
148814991
53201770
294176809
180351776
228626932
201103758
107436749
201435432
212796038
264452754
176429670
104424208
94606387
8785008
184239730
11422844
207977277
242173488
29300749
104949317
285319555
37324753
112029723
268217708
162882578
276565618
53309232
57904110
92450449
71305502
150650458
58471379
271475781
89282393
211128648
97227622
9296768
82601160
204178193
58487841
75361362
148224586
43439840
126539219
296693515
143397667
77315268
23194377
131606594
218277432
148055772
91069708
97035147
206523384
33520876
182913424
15835726
47825237
36283291
167364390
85545396
275631884
74801759
202769972
191469240
172133786
229779261
161026466
54103787
170626182
140191432
117857014
131215260
215265994
294066793
237937350
171292391
174720331
116292640
52423356
215546543
16963517
296973998
281727110
176764493
278832623
132585964
262074954
85561136
20057971
189319970
245417090
274445508
84369587
151259719
137288236
187179634
41060201
1187875
163105783
119279989
75356132
30336404
214181129
54174350
273663849
142995878
110417783
91777130
195743529
253371941
229026105
257730234
160097663
74641229
145984600
138137016
190900386
84055241
181526657
193415968
170331573
271260708
213866849
159362125
115018389
121337954
149863081
52413616
63497451
233255136
291220841
111021716
29955208
263323638
199138800
151266949
132237525
162667695
270241374
229201407
209832226
51121289
188954556
206066315
72970339
51188012
72776671
154868063
148178599
225797507
205884822
246129450
260397236
91018741
197958749
274969980
293244659
111266610
269393117
138010709
151295185
209527907
186290473
295976750
70571099
190756339
217264038
154054265
185832249
252248090
45252071
234805431
252240557
274025927
233555745
102363299
197334247
296360148
21052385
131059043
34904166
171939543
258149338
233903167
214901537
123600686
15002317
3764977
45185057
17158038
185591328
76645361
186344975
195222447
282071192
272527204
183486706
12245779
221323450
36921186
11044775
209521402
57564918
108764454
75413463
143741313
16597960
217106849
19484245
50666279
166680372
264381472
84832749
181449091
158034272
121187657
38237855
79937834
243235753
83055759
138213260
172796721
73542795
246201466
37016097
38042343
116551715
186042880
41600520
187917115
298439011
116440205
82488765
12898034
95751370
67747109
52817937
33484751
271403671
94663905
267583468
216261262
26525083
129892137
12615489
234415011
172196209
276218602
292598078
280590863
285326455
35037621
50290686
122232399
216011062
288751186
295375454
86441069
258722097
235821171
77407640
26724483
122668700
28739408
158230584
108099671
179974484
146752235
212059618
118816957
260296359
2089291
67905718
95822296
182032787
199911583
255489341
88866201
155003529
113307979
236604272
30616577
58137377
102180612
223979626
191758010
195979758
110937514
290844963
63194252
239262909
148124867
50805184
22585343
55655976
284629140
82930590
81702291
182655481
260802809
218003783
167642335
259089642
204288209
280505948
224506060
230298923
85183086
125865253
244650877
152776571
263112752
178354625
63881510
250319691
103625121
150390100
75504784
287964507
48067571
33212399
34439312
64592622
66730709
205338216
90276655
221795524
157897798
6061417
162555536
231743863
155760565
226284368
220992013
89949897
186875428
137915951
5535066
121357877
119430276
1505957
37635527
173569451
160839984
180752944
16527584
189327055
28608899
161193354
177273395
126242463
33094914
157000227
148411729
119479202
76225963
181030061
194869797
201267925
45915096
64665781
148135790
101041382
96936668
87193853
213203399
36654544
17828010
40299326
9873824
25138142
128767395
172113178
197025144
100715159
16886158
221880042
146720653
198584924
202741579
216830484
9447627
8414955
108453196
194890601
17176165
246451987
11241758
267450310
221052351
125082967
141451105
237073167
222959126
173055679
209945119
263206787
229092142
281137496
144323969
58041339
44888828
49367771
293887934
89772773
3291026
38626853
193465238
274339485
46020603
180788289
16896279
106089003
291828106
160010743
12642506
124680071
214770258
298178447
112356184
129654601
144666979
233148077
49823230
4630178
136363522
102796814
64079409
22739465
272901366
140138945
264677657
157043227
255098990
238814351
287116859
114790260
48109563
152127711
161259840
79414235
224724186
58459074
165408827
272745916
287690559
262857312
175525696
223062095
234551046
254620185
140278386
210910585
292824461
236122940
196030378
219137142
70291598
15853719
270417396
175298697
295924839
184782923
230101921
85087559
154902857
183839626
235662828
156363301
184405729
112481365
72980701
56349391
287774724
219414975
247042814
228976320
63507895
235673979
142144972
220977886
138345482
85876313
278070869
294091780
82539469
254803150
248681953
49255727
193829234
84305229
170917304
113030203
79444768
192349739
288622412
275346449
75783844
106076583
252580627
255915925
143664695
268929153
49652047
280428616
177309284
264888979
14997745
21643958
53027997
154666070
272114044
217191358
73934475
250126083
175981
188263872
133607101
110751028
28244247
185808311
118607609
52934161
139470772
254348963
29612943
159906585
237272613
233968432
228241404
214403174
248012142
223304067
243652696
22865359
216418597
132051501
26427336
231849435
284714613
238425344
112262082
160359967
120036742
72944369
277830252
63865278
55726212
63964972
37449590
119189158
52893919
292359745
282743617
188266347
187995060
172760391
27007861
160806770
59935721
219956486
253200384
251601870
237646495
291738512
228429987
43858166
43468504
275921482
41114138
213037549
219919612
151728288
161559181
2646142
211881414
291806106
49907314
240599302
298505367
115174627
3335016
284599941
7508599
159557737
60835029
213540562
284156333
70328065
147624505
23045147
127564777
198444221
192074123
264929724
71563272
82357577
74729742
129039648
261369958
287096483
252852555
61851329
131100388
202901068
96653392
262135534
122379482
87505204
70925336
225409411
22833467
12719987
107999908
66877438
288998417
84804487
256084232
227285612
95548262
236812232
66036275
22574554
14145911
202044312
17204811
1975184
73712801
199075682
260778238
200085473
237271601
82970796
255316466
211606167
279594651
164409666
256167500
17140687
268567140
21882737
89144633
179554160
161488084
98188367
87756109
181023839
178352195
187455450
176955902
30732535
142303825
222336943
85454518
263527066
237170062
233804468
245721358
100874124
217310155
58749138
293848306
250567311
114296767
73921619
126005209
229959019
238341714
231142286
42169091
128821407
217539462
97002425
136498354
233957169
69915910
127576321
14194821
229043203
85128539
252038532
18782316
52895653
187559062
245728660
284786309
26852652
159039458
28785309
137785812
99789133
254820007
182139896
242033682
64103943
169330638
163046941
292188738
88275803
43600696
98590351
249946885
131603335
171767568
115757459
198969502
122736122
266115461
187849670
167805535
101356159
225645248
122602086
71421858
256480026
261899921
202571064
20748754
122806988
105867849
148551064
5606177
181356449
284714558
14548775
241581223
177760676
89070808
102661670
174589079
192286536
145476001
83300438
12498832
325542
39764753
124759398
105345276
3346817
194667650
198108188
121060228
272582113
4950659
14621189
281904298
291677225
157927103
52493509
38244878
74657918
166241878
183974477
195638626
174075596
121457129
257999782
285804414
100550446
55268666
295841307
73236959
26047040
120297404
165825527
281915780
72130560
204487730
34013619
125624486
298024908
156906678
18307801
296394150
152837234
247407479
35297826
276599341
62237350
100668476
219195181
190528739
7176808
125177224
952030
209326005
221620753
202100072
291071408
137847533
162034224
103031871
166946759
280771440
76691542
39356476
179880120
62463290
223593522
10672740
133527520
171326637
274703898
106416372
167692592
115137079
24948146
1909776
142098707
275909256
197691979
139247780
207589252
270699870
251709263
90984242
102982214
42232399
253175469
211665656
249746716
210716280
249115365
212742428
16788217
168728145
180535374
191372121
115101116
262289643
289032266
248140322
153867131
46766408
5938955
33632814
216729471
91692795
28771532
190819387
77397972
208092898
150957866
168910130
649156
198925133
83652319
128700553
218351870
132938094
9547601
247189346
7043642
21891975
41730295
143902981
185884565
36810649
265588558
121012945
5996562
147751042
62282097
18149527
271620358
298743827
114636176
30494197
290203062
287743946
175126704
104480682
62446727
184580250
3298583
192304494
245904666
40663800
69644411
141155669
188735148
136485156
94443663
275079094
151336107
217498237
242155744
277122205
137676243
245650148
247971942
45153465
110447227
650198
169041342
287232517
66568976
91053701
75225141
241027526
118156350
239313041
137974475
192702664
1797666
211844770
147084601
122062050
11747255
118381677
102233762
111708955
268087222
63285542
236351738
37510737
76427745
129199850
216739575
46723198
136222431
21604699
163277850
67109553
1491567
15248905
280592629
224048025
13571597
188584015
198483010
87692804
253433756
111657723
43171743
33332750
7634013
76205143
79592788
247486110
83373986
265250619
17681660
223767390
286667807
258993264
22440796
70423866
18874946
233434550
124817827
152424910
125283541
294391569
298466987
253715459
187106135
83038283
239929912
128644063
280512922
253010756
25025938
189646861
1604566
285712887
229106628
129488334
185553103
92357292
191749541
159931138
19958219
67982014
86584802
130294015
199596859
244887371
117061348
147815805
295682481
107196817
205105638
151417201
202744990
145538248
244737766
40241891
80950558
35479457
80294340
67599969
198975907
118610998
56506915
255925505
44006314
191735593
264976972
298687894
168809055
14853410
218330675
31261613
172338512
94688815
50501981
207083806
119135123
185768226
168438555
3730883
160648212
189694062
176004140
261974092
69514367
91548735
223492551
258094325
167876145
24422880
261790014
178717123
260447081
62178670
10758831
46436584
83214708
258339963
232553161
255113526
286086351
261602990
200215121
194965987
14347861
44626691
258656798
255019921
226615810
230011868
197237858
178083433
243190484
105386046
192379953
295438225
51465742
21370053
89926833
2396652
264003414
99758140
228274475
74868116
217702257
270657906
155283273
57594952
286979923
37399602
8430341
34598690
208027673
239909931
89874636
206769700
73041009
9712604
59503246
251144714
204016473
246954880
3785527
207256824
267048321
124236957
67690750
193302264
251642499
23902481
33645300
288272455
65886508
101851750
7389020
111789065
171647706
136051533
281402356
4023308
215955488
123820705
99740044
291966300
197101170
269733186
251438841
141505858
42443900
56432213
25162061
279444962
92871993
253086128
297472279
153813795
182831102
214271744
179471402
103854347
191223425
290169983
5687895
98221509
119157167
131785994
242801299
34763434
137060882
36170474
136812546
40364668
225956880
186154482
217882899
8664967
211244123
228796011
82203387
115607195
181495298
216178928
88226158
46908555
260248908
181375345
110065564
148707574
199047646
240132943
28900919
18471715
213712981
127924368
124169397
52470048
281433019
47780661
250487791
104469329
57333944
84603773
26128208
86794408
243917916
267280446
3485043
52691297
54497060
284462548
21820036
165783296
187498150
100074836
215280436
34610469
274270485
53838700
205431509
190240344
237223436
207015137
184988104
39148910
284088234
207912948
122327340
264179109
44501550
186132
206915678
245994414
212464140
221599354
168275962
198124510
164007958
295352054
165575873
140343492
90632362
98705122
263654746
257562276
68543264
55317357
226651483
27972701
67494555
61963105
75982277
299737361
289300300
268694464
6320519
251358955
134245335
219034174
128988750
70581825
2841898
271650372
262796879
75181708
263802398
180979371
98209308
54548711
288022223
205903974
173842904
246617715
74567930
85401513
202498722
110458248
250306647
64557375
115869913
88296673
181143967
111297495
199135958
89474158
259042417
261489845
288112939
208311931
180835483
234751624
31648392
101488400
189366343
187155301
236994019
127660166
78698161
16608193
115955277
38284418
242778962
291013144
48294644
16149933
11791750
132603745
244358393
63446570
205347950
80364081
255750132
157953590
193939551
256753550
36128748
209726639
49385174
41077586
145043355
299181194
142742771
115792848
93915079
196768380
197141469
235880234
52071365
217867153
31709162
124199579
162843754
205846331
100661869
243633261
248347636
155690960
35269901
152343994
88920662
134540333
191549833
199197982
186131829
286474652
155520174
29425290
120198348
131627196
175786701
92698977
214761584
256374364
147979393
106619344
234842093
251350616
210254387
130758631
3862229
159953471
93826723
139363310
40111787
91292853
255204236
218878472
247266224
25889221
167980822
94643962
183503329
212506395
293335288
43318691
42439599
245505179
164047231
192741439
162691784
82616307
219416632
81822620
84622404
244155237
72950435
128996898
252802350
182018338
198186496
178129127
209356620
191118074
6625195
125146389
3649452
202155145
245202670
82051680
205268703
50731409
247647474
108430415
253123292
108579320
164363272
249640189
219494835
204711519
2555361
66898175
290304589
289772762
58889501
168721485
123695966
263912818
271228752
248060352
92271775
23492658
65615291
157384816
68309506
173880887
62874789
100840386
4795625
135305839
190626789
226651748
100509092
188260462
32038261
266665783
53908581
169816806
220331186
104266646
158243586
19325744
105988889
56213017
203135437
28705801
244816372
198317960
231670214
116305193
203481779
11201965
266596753
182866977
276220261
168421830
33641090
288242370
274307194
215333055
19211931
51522415
121084725
230484943
284017335
152407126
229682888
202397125
144378803
114461971
24454542
163173436
235671303
39230929
95370504
8253333
203613779
41022848
213966964
111125763
14792577
33623104
88214792
175392127
277972054
261195835
283991057
274658210
220008362
95681681
119516099
71890598
232393739
52939054
59773841
111185531
83779252
75329399
256630420
240305736
222640747
131377369
174028854
115271743
133246853
122065068
23887864
217997542
67561517
70967102
2442777
212680039
215370995
225498230
269778077
79615418
70872931
282509382
284486197
247708629
155934012
50528911
257612973
33204494
275123214
248209316
292586781
163465232
265120324
92492617
80013280
159734083
184182488
33704818
50021453
132754185
28454417
265373484
37925638
12439715
121301696
216836978
96944381
53122473
106070489
280084459
164693303
252530532
121362853
25864263
270440472
83423324
102698982
187739063
89999942
178961488
257631630
287949020
153793641
46123634
288610211
289912335
91598539
284565742
138483885
108821125
285826325
58038195
154452450
265026874
2247945
56181854
291323260
267505446
82739332
295456358
240075203
131693341
123153917
275098861
154553499
256944897
117493472
185387893
10839178
295057401
186164752
93962788
57620762
289324612
217452563
296156179
179328573
259512731
272944012
61248541
148880376
289135134
196106085
243912694
63248697
283016367
37773377
121266239
270247625
295622320
70926604
231876144
269370365
99290179
54165075
297227047
250777122
1841981
101342143
84575130
275419922
258729129
151134301
66149642
54344408
225504314
169598691
258737957
292941189
138210137
57283141
62936780
134778706
212549604
255942662
3004522
187693892
120718187
127120151
247577491
291267593
119573401
254403364
255869342
274596641
166712425
20055583
65312042
228989752
137375662
216014739
273757856
216680525
163229687
142959424
99920816
180406569
271157444
215506008
139743054
167768010
218780281
55914846
270517750
234805349
29859122
46255260
197124768
75968081
292479636
124344355
72514398
98159974
186693825
139198930
263762663
34501965
186307898
70771725
57251091
198438948
236518304
239812778
190528627
203083381
205662612
272730362
73249539
214470585
29768152
166075440
41242208
251264621
191188561
22535715
183721141
121165068
55745160
130248822
298304771
30800380
31149498
275702450
55910959
177123010
113773149
172876562
128217588
242414098
18673493
132263830
74874353
48495784
179420388
161467251
213764018
45471407
47682172
140046996
260844203
168536339
166576135
221682558
43381264
278828172
138646420
201212481
75166021
183973280
110581014
247945915
237954234
107968431
268011237
165723593
220053987
954291
77022531
163110773
250074659
211057776
219551718
185261926
251908423
144545478
94440478
42755976
207166873
275645723
167741714
159254690
227248995
89137543
290839606
278851784
245031601
280095563
10589466
198910857
30963292
238437173
159391085
293205275
36808893
40826245
184648770
161624892
19935091
102261687
127016780
143671096
269323826
153097243
223736628
124216840
125498685
199358702
228245385
124026852
277979177
42474936
9500893
58095421
268434861
151661671
290187604
98188087
114189856
43174697
5099563
154811808
267728275
163577685
96920958
85247314
189179665
276744149
290278733
10408961
253557909
92652313
217861822
196885941
180751310
216242829
236636636
74186685
291794256
282489716
178280512
105406247
265047207
119036070
84387285
104291394
245690379
94444789
157587345
57644305
138271993
147858500
201057696
205511136
43563729
87209717
10951657
16726403
206087527
298350908
5180512
148363534
116791286
71619051
34507167
198238783
215620971
31786199
291477727
76933539
142624698
281997391
167930651
229398846
84778250
86141032
273335125
17662665
86458811
162044866
252019560
280850765
6374011
151840477
188071459
57622508
221196152
115635130
158152253
70937108
207029568
58893195
131557979
196816200
113972750
89174050
17624830
182935948
184855137
268433060
31929300
140585608
165425232
221491540
286113031
96925949
155803285
5464202
21190490
160929953
171362543
238989279
253868057
161245387
287087327
232178812
138743161
162737272
190805222
214485973
196059380
53119266
9621013
33515656
267231567
175960287
249962561
51157326
42523268
117555953
51279328
102140288
182293359
108799956
157630885
45047018
283248491
196807262
53583817
43126914
271019919
47246578
77220131
288550641
175347868
287878006
278686570
205236000
113746814
103623100
263053842
1376969
263543780
223410035
247328442
147615106
31779055
254579248
7017364
49204844
89726038
164707082
192334462
182427409
229258249
255441366
204923874
64213874
97567878
8688186
294840628
241150597
212698403
90231948
46001562
176025517
21936
45897535
85652426
286787838
162528394
95902963
115134124
159302412
260175395
19646640
10889268
66688401
229038306
33622197
3692940
146021805
291120847
162421305
12399368
170720421
222870996
211264034
60243010
86391196
113491160
68480005
135449133
146429157
162103555
143069139
142266034
67121830
57799384
120984712
151534277
28556159
113659729
48833395
189997368
150241782
223950811
128431338
236405686
295313428
189351969
127132348
143764797
282786607
114224455
224344311
250205143
25391758
215111991
117284739
86300532
104303177
114166307
93276009
245029506
78823596
133129110
69138253
68162687
81323081
241356578
245347752
297162892
212353187
29069871
88484133
160637235
275171214
126807641
290773375
149290715
68470470
154671936
248907710
126848635
46610798
265758661
29244738
298961747
46899184
35108805
84040596
74200302
37828608
113150380
115820260
175886806
185391821
282414183
289249134
77835125
299534727
118114976
107797606
189836980
271468688
265668620
282399023
80207198
185324625
67185723
136232954
241744502
118856154
123457386
54808611
51639239
253215261
9597828
128866755
221638494
106215788
35648039
240452754
211792023
172524467
153985005
219572524
136351909
199349344
131825637
19020209
116733912
58012469
222210048
122340822
98483453
178385961
114676590
254447166
27957382
32683126
8700521
259046857
219674362
